row,corr_peak,lag_ms,cfo_hz,snr_snip_dB,corr_before,corr_after_derot
814,0.00570235146258597,2.68847742597348,-20397.5070876991,0.391770278584448,0.00107095795425807,0.00784915586882635
815,0.00562448515127972,2.25361225273664,-36823.9538852501,0.45704541983313,0.00771982768862586,0.00628065665840655
816,0.00590875330463756,-3.32162547851518,-68864.8738302843,NaN,NaN,NaN
817,0.00552924266002613,1.32124891705184,27058.3305725058,-0.398926983929109,0.00699162380924082,0.00211107309078337
818,0.00494955190960395,0.146260011913364,11411.8419216366,NaN,NaN,NaN
819,0.00517756553271279,-0.739913437397576,-34797.2468431619,NaN,NaN,NaN
820,0.00489521434863222,-6.41626917927366,60106.547106037,NaN,NaN,NaN
821,0.0048953649418084,-6.48889768985148,60118.0245174914,NaN,NaN,NaN
822,0.00541083276457162,-7.20564229695964,-167.919309241038,NaN,NaN,NaN
823,0.00491821910883815,-2.71203149361741,2678.75331787461,NaN,NaN,NaN
824,0.00482949626085553,-8.19906585414239,60108.8127247899,NaN,NaN,NaN
825,0.00528818961751378,-4.2737215067748,6473.00550084101,NaN,NaN,NaN
826,0.00538695379738223,-4.61949550551944,75702.8333869324,NaN,NaN,NaN
827,0.00539544970851444,-4.69212387314231,75707.1849412757,NaN,NaN,NaN
828,0.00457276862907559,-4.74101776988849,-9572.53317571471,NaN,NaN,NaN
829,0.00458050773035886,-4.81364649312603,-9373.97185501054,NaN,NaN,NaN
830,0.00484412338782058,-10.5734662501628,-14675.5817048367,NaN,NaN,NaN
831,0.00484123438996613,-10.6460949152945,-14665.586437182,NaN,NaN,NaN
832,0.00489549997493988,-5.96795355873132,-16254.5762146382,NaN,NaN,NaN
833,0.0048449868700601,-6.04058291377449,-16271.6034285699,NaN,NaN,NaN
834,0.00450861681838535,-8.07361745087453,-10301.4526346984,NaN,NaN,NaN
835,0.00450720758108554,-8.14624598070233,-10316.0677020037,NaN,NaN,NaN
836,0.00447987352862235,-8.74407929515228,-49065.8826672914,NaN,NaN,NaN
837,0.00496544211148095,-9.62211165814166,6479.35581579353,NaN,NaN,NaN
838,0.00441688703229299,-10.268542781831,-4336.36946474388,NaN,NaN,NaN
839,0.00439390605384459,-10.7142419588717,-4334.1949478921,NaN,NaN,NaN
840,0.00451768774494684,-5.92480218530021,70088.5663227149,NaN,NaN,NaN
841,0.00484668614328877,-8.38054362928982,-71568.3214377677,NaN,NaN,NaN
842,0.00444651700249971,-9.14340714960247,-75285.404440626,NaN,NaN,NaN
843,0.00444664072256509,-9.21603572597457,-75288.8960921871,NaN,NaN,NaN
844,0.00465332492851487,-10.017605957994,13497.5759688441,NaN,NaN,NaN
845,0.00465365219799725,-10.0902345358589,13499.0584714834,NaN,NaN,NaN
846,0.00438836913933908,-5.96037849790643,61755.2122792352,NaN,NaN,NaN
847,0.00471609876459425,-6.03300554039881,61744.722450956,NaN,NaN,NaN
848,0.00456728901386093,-7.63736510575084,-74355.6403888793,NaN,NaN,NaN
849,0.00457200090370517,-7.70999368283877,-74356.2854220815,NaN,NaN,NaN
850,0.00300366300449482,-5.8801247007868,-55974.6359114954,NaN,NaN,NaN
851,0.0029736626806541,-8.83847760200116,52460.7604593744,NaN,NaN,NaN
852,0.00311701961328401,-9.51208316068912,25645.5574283,NaN,NaN,NaN
853,0.00311802090207775,-9.58471165379038,25657.3750098647,NaN,NaN,NaN
854,0.00305151649088094,-10.2401517133779,-9486.2232412141,NaN,NaN,NaN
855,0.00306335492881122,-10.2603535385237,1780.51463587138,NaN,NaN,NaN
856,0.00310001186018762,-5.60672333770225,-1065.3537774746,NaN,NaN,NaN
857,0.00318499868536559,-5.67935612204414,-1055.80883052496,NaN,NaN,NaN
858,0.00317460918729884,-6.2590770318246,-51860.6471303937,NaN,NaN,NaN
859,0.00309529068097148,-6.54611048331569,-26934.2546657947,NaN,NaN,NaN
860,0.00318409578992551,-7.68726665647858,30827.0686437017,NaN,NaN,NaN
861,0.00318309554743917,-7.75989537116065,30810.8346477199,NaN,NaN,NaN
862,0.00310979632510072,-8.35542244295312,69064.1116577473,NaN,NaN,NaN
863,0.00311120968507154,-8.4280510147958,69065.2879355986,NaN,NaN,NaN
864,0.00307401272866634,-6.30776112645807,-5357.24085471864,NaN,NaN,NaN
865,0.00305057171781515,-7.34746365679327,-39073.56254286,NaN,NaN,NaN
866,0.0054187957621384,-5.91544033496419,-49647.2862955086,NaN,NaN,NaN
867,0.00538882059211199,-5.98806832616399,-49638.3881379191,NaN,NaN,NaN
868,0.0101489727322902,-7.70045436969855,311.986134052526,NaN,NaN,NaN
869,0.0101527567063181,-7.77308293733659,320.925845454718,NaN,NaN,NaN
870,0.0101683238473669,-8.59185273235174,304.66461740538,NaN,NaN,NaN
871,0.0101683349046619,-8.66448128597106,319.214823455156,NaN,NaN,NaN
872,0.0101460154026188,-9.48325105406463,314.42330850849,NaN,NaN,NaN
873,0.0101453828045491,-9.55587962592396,321.61214283331,NaN,NaN,NaN
874,0.0048007205376995,-9.46396425812019,57510.604710544,NaN,NaN,NaN
875,0.00526927164307258,-9.85057846805307,12078.3401006704,NaN,NaN,NaN
876,0.00518111787332666,-5.57045546933686,-25355.1410517454,NaN,NaN,NaN
877,0.00556473874117324,-5.82971247611232,-25046.5786098927,NaN,NaN,NaN
878,0.00711325203266005,-7.85717764035871,750,NaN,NaN,NaN
879,0.00509772809651652,-7.39592122435168,-41514.9089523337,NaN,NaN,NaN
880,0.00587053167478214,-8.24643546055036,-13794.5401120249,NaN,NaN,NaN
881,0.00564107273116763,-9.37427448700261,-25593.1015307791,NaN,NaN,NaN
882,0.00589611762480076,-9.85432166291836,-35410.8541305341,NaN,NaN,NaN
883,0.0058998610637796,-9.92695024028311,-35416.7935928385,NaN,NaN,NaN
884,0.00589949542443995,-9.99957883945499,-35409.6866728593,NaN,NaN,NaN
885,0.00706370776820461,-11.0084526451352,-1866.33873195166,NaN,NaN,NaN
886,0.00706188365178573,-11.0810811672337,-1878.52352897516,NaN,NaN,NaN
887,0.00706264012980254,-11.1537098401509,-1862.11507508695,NaN,NaN,NaN
888,0.00719117010820124,-5.51915981029194,-1866.32402567434,NaN,NaN,NaN
889,0.00732635405592368,-5.59178770158134,-1868.00142953801,NaN,NaN,NaN
890,0.00729374594906989,-5.66441719188659,-1863.76344612516,NaN,NaN,NaN
891,0.00721531150053004,-5.70901578545749,-1745.32764334811,NaN,NaN,NaN
892,0.00556247802533885,-5.57315763039802,-26595.9166677379,NaN,NaN,NaN
893,0.00575442575017075,-5.64578502846634,-26842.2495691244,NaN,NaN,NaN
894,0.00596016472386603,-5.71841396440913,-26816.5252484164,NaN,NaN,NaN
895,0.00598855688019449,-5.79104428438804,-26820.5956033579,NaN,NaN,NaN
896,0.00578113422310841,-5.86367359778272,-26815.0566157601,NaN,NaN,NaN
897,0.00601626937008636,-5.93630289029556,-26803.8671622955,NaN,NaN,NaN
898,0.00604043629802196,-6.00893069385509,-26615.3149779272,NaN,NaN,NaN
899,0.0058140120644583,-6.0815598823711,-26608.9545992445,NaN,NaN,NaN
900,0.0244469452573053,-5.5721653620367,11937.1495199588,NaN,NaN,NaN
901,0.0243696900178783,-5.64479401816803,11949.5564724026,NaN,NaN,NaN
902,0.0239930117251283,-5.71742544332107,14710.3631091289,NaN,NaN,NaN
903,0.0239786429579195,-5.7900537225352,14916.6311590952,NaN,NaN,NaN
904,0.0238083498945081,-5.86268271750068,15112.8425535248,NaN,NaN,NaN
905,0.0243774504390481,-5.93532976232354,42201.9354487613,NaN,NaN,NaN
906,0.0244147575135148,-6.00795843385133,42405.6278666953,NaN,NaN,NaN
907,0.024478166075734,-6.08058697376982,42195.7493244969,NaN,NaN,NaN
908,0.0242142123852904,-6.15321558358637,41987.6720160879,NaN,NaN,NaN
909,0.02444273492351,-6.2258439482661,42201.4722982472,NaN,NaN,NaN
910,0.0241042128074809,-6.29847239705877,42212.7328180563,NaN,NaN,NaN
911,0.0242282261457082,-6.37110241381895,45479.7544912213,NaN,NaN,NaN
912,0.0244175337681595,-6.4437317996078,45712.7412664517,NaN,NaN,NaN
913,0.024011010704816,-6.51635973497674,45670.6104350003,NaN,NaN,NaN
914,0.0220835942020728,-6.58895819376722,-5725.01428925034,NaN,NaN,NaN
915,0.0221584843475648,-6.66158612486686,-7717.08223182729,NaN,NaN,NaN
916,0.0220596178314764,-6.73421557897837,-4808.71306694717,NaN,NaN,NaN
917,0.0226647887217101,-6.80684804925663,1116.13888238744,NaN,NaN,NaN
918,0.0226651888264583,-6.87947663423639,1126.5864974127,NaN,NaN,NaN
919,0.0226650867826795,-6.95210522340963,1119.34382151675,NaN,NaN,NaN
920,0.0226644734868432,-7.0247338049972,1136.40874639981,NaN,NaN,NaN
921,0.0226650275170075,-7.09736239417678,1132.1036203134,NaN,NaN,NaN
922,0.0226650766830677,-7.16999098578342,1116.8217244625,NaN,NaN,NaN
923,0.0226654288066974,-7.2426195722532,1121.30562374656,NaN,NaN,NaN
924,0.0226544719608133,-7.31524815916775,1122.92383782691,NaN,NaN,NaN
925,0.022643003864408,-7.38787674763604,1117.18121149193,NaN,NaN,NaN
926,0.0211099967132732,-7.46049948012142,-11486.4434681206,NaN,NaN,NaN
927,0.0210990847158938,-7.53312808075099,-11491.6288687164,NaN,NaN,NaN
928,0.0210873153638202,-7.60575663356248,-11478.6648776236,NaN,NaN,NaN
929,0.0200361068740657,-7.88978002130727,-68692.5634631484,NaN,NaN,NaN
930,0.0200281473084488,-7.96240861123889,-68685.2236528265,NaN,NaN,NaN
931,0.0180992959410446,-7.82369198458024,76764.6369024181,NaN,NaN,NaN
932,0.0180903916471704,-7.8963205736077,76766.3283740577,NaN,NaN,NaN
933,0.0180823370787432,-7.96894916897081,76773.3268491742,NaN,NaN,NaN
934,0.022808075388797,-8.04153340754076,3006.38709459787,NaN,NaN,NaN
935,0.0227968750762451,-8.11416199499291,3006.19724931582,NaN,NaN,NaN
936,0.0227851605761415,-8.18679058248687,3006.0047293255,NaN,NaN,NaN
937,0.0180821539825525,-8.47072792970424,-33613.4499304765,NaN,NaN,NaN
938,0.0180735620281107,-8.54335651923385,-33606.6331584069,NaN,NaN,NaN
939,0.0180692789488202,-8.61598510285862,-33618.5334236681,NaN,NaN,NaN
940,0.0180712479322971,-8.68861369516184,-33603.1941891568,NaN,NaN,NaN
941,0.0180716494942297,-8.76124227866885,-33614.7181486051,NaN,NaN,NaN
942,0.0174768112835088,-8.83386787084417,-43472.406384341,NaN,NaN,NaN
943,0.0174768532596719,-8.90649646392693,-43476.5845714923,NaN,NaN,NaN
944,0.0174770122603833,-8.97912505728817,-43481.0521423476,NaN,NaN,NaN
945,0.0174763516955999,-9.05175365074008,-43485.5875541996,NaN,NaN,NaN
946,0.0174715451261257,-9.12438222524697,-43476.1462244606,NaN,NaN,NaN
947,0.0225282026427299,-8.98570371023351,-1632.787924671,NaN,NaN,NaN
948,0.0225177678685335,-9.05833229832626,-1633.93598977926,NaN,NaN,NaN
949,0.021751207553288,-9.13095751219355,-8867.86577584221,NaN,NaN,NaN
950,0.0217511610136552,-9.20358609927752,-8867.95328977219,NaN,NaN,NaN
951,0.0234255462774685,-9.27622109705481,9417.19895343678,NaN,NaN,NaN
952,0.018784942020294,-9.3488381393916,-23827.3659510823,NaN,NaN,NaN
953,0.0187873878010488,-9.42146676038,-23837.2775353795,NaN,NaN,NaN
954,0.0225059101515916,-9.49410381758346,-1627.22315666557,NaN,NaN,NaN
955,0.0225056235399715,-9.56673240894314,-1633.12031930135,NaN,NaN,NaN
956,0.0225058729703449,-9.63936099484374,-1631.10496169184,NaN,NaN,NaN
957,0.022887962780774,-9.71199487405919,6229.60185684381,NaN,NaN,NaN
958,0.0228880847564201,-9.7846234625493,6207.53486040781,NaN,NaN,NaN
959,0.0228881423156635,-9.85725205010623,6208.08009977632,NaN,NaN,NaN
960,0.0228875503365857,-9.92988063649431,6205.77840963811,NaN,NaN,NaN
961,0.0229021461673656,-10.002509225485,6223.06059648157,NaN,NaN,NaN
962,0.0229124655565771,-10.0751378126353,6210.79647940004,NaN,NaN,NaN
963,0.0229236241288377,-10.1477664005565,6219.68070383035,NaN,NaN,NaN
964,0.0225328487096544,-10.2203871732513,-4576.01073271311,NaN,NaN,NaN
965,0.0225430156184587,-10.2930157387313,-4588.66386597297,NaN,NaN,NaN
966,0.0225584143322538,-10.3656468716778,-1636.41869846876,NaN,NaN,NaN
967,0.022557088890343,-10.4382754605185,-1638.53276615011,NaN,NaN,NaN
968,0.0222906391099532,-10.5109040352169,-1619.8875597834,NaN,NaN,NaN
969,0.022301644297469,-10.5835326259069,-1625.22295485687,NaN,NaN,NaN
970,0.0223117984520353,-10.6561612113556,-1622.33174395467,NaN,NaN,NaN
971,0.0223211422318601,-10.7287898089161,-1637.37482182124,NaN,NaN,NaN
972,0.022311167545487,-10.8014183699864,-1584.70482767238,NaN,NaN,NaN
973,0.022339036835212,-10.8740469650906,-1607.39570533364,NaN,NaN,NaN
974,0.0223456408081186,-10.946675548837,-1598.93900762702,NaN,NaN,NaN
975,0.022361403267799,-11.0193041398445,-1607.429601554,NaN,NaN,NaN
976,0.022366311666173,-11.0919327236203,-1599.05394444193,NaN,NaN,NaN
977,0.0238086985358858,-11.1645853776282,36888.1530668489,NaN,NaN,NaN
978,0.013855484497118,-5.53004436189017,40542.8331559365,NaN,NaN,NaN
979,0.00287245740918737,-6.68278999407092,39813.7138552028,NaN,NaN,NaN
980,0.0028689850107362,-5.97958645599901,42572.5845866001,NaN,NaN,NaN
981,0.00292479910652147,-6.3951453813829,39632.847320593,NaN,NaN,NaN
982,0.00288345199935094,-5.99507975082135,43616.1309697795,NaN,NaN,NaN
983,0.00305282229925373,-6.50060252384588,40597.303528787,NaN,NaN,NaN
984,0.00311617128720635,-6.57323160545214,40597.9002146136,NaN,NaN,NaN
985,0.00304093400950793,-6.64586236027337,40618.1547403678,NaN,NaN,NaN
986,0.00295474451372753,-6.06405266008607,40281.4346820338,NaN,NaN,NaN
987,0.0028585765207198,-7.0721921615446,41835.5214850255,NaN,NaN,NaN
988,0.00285845347659459,-7.14482091279261,41846.7607698026,NaN,NaN,NaN
989,0.00285776961531155,-7.21744958524164,41852.685179561,NaN,NaN,NaN
990,0.00285892906865875,-7.29007798650065,41839.8158814788,NaN,NaN,NaN
991,0.0028582724398555,-7.36270645744213,41831.9105669467,NaN,NaN,NaN
992,0.00285548550298492,-7.73481169268504,49147.0260368566,NaN,NaN,NaN
993,0.00285411721718409,-7.80744016596712,49159.0699239543,NaN,NaN,NaN
994,0.00287940480724618,-9.6685699779909,-16109.0216357171,NaN,NaN,NaN
995,0.00287515265708339,-7.57414653410952,-16348.3257226477,NaN,NaN,NaN
996,0.00295808773632093,-7.88181322257692,878.938546492737,NaN,NaN,NaN
997,0.00287805467270812,-7.71940370361683,-16345.6716324896,NaN,NaN,NaN
998,0.00310603296329146,-8.09238425905002,56260.3559748532,NaN,NaN,NaN
999,0.00310777135923297,-8.1650128387841,56261.1099604507,NaN,NaN,NaN
1000,0.00310930540841845,-8.23764142254881,56261.4619241498,NaN,NaN,NaN
1001,0.00311126071250584,-8.31026991292546,56271.2120360765,NaN,NaN,NaN
1002,0.0031110438382775,-8.38289859940052,56261.2283706572,NaN,NaN,NaN
1003,0.00311077022146255,-8.45552701293238,56279.1774659439,NaN,NaN,NaN
1004,0.00311150924492209,-8.5281556587367,56272.8810440492,NaN,NaN,NaN
1005,0.00311126391023174,-8.60078421841365,56275.8165654431,NaN,NaN,NaN
1006,0.00311155327095601,-8.67341289917305,56266.1082333145,NaN,NaN,NaN
1007,0.00348949155786542,-8.53712111629495,24822.2282740788,NaN,NaN,NaN
1008,0.00348897147929495,-8.60975004813042,24802.3992293192,NaN,NaN,NaN
1009,0.00349000792807685,-8.68237852535393,24808.6113056571,NaN,NaN,NaN
1010,0.00348883453419231,-8.75500683065223,24825.0936439651,NaN,NaN,NaN
1011,0.00348991307810721,-8.82763551136851,24819.523599442,NaN,NaN,NaN
1012,0.00349012950649057,-8.90026413080321,24817.6243832522,NaN,NaN,NaN
1013,0.00348918789081392,-8.97289296540587,24803.4590126362,NaN,NaN,NaN
1014,0.00348851911699138,-9.04552118923024,24824.5021070182,NaN,NaN,NaN
1015,0.00348794207260234,-9.11814996149979,24813.6071801826,NaN,NaN,NaN
1016,0.00348525136735358,-9.19077838832701,24823.0160906845,NaN,NaN,NaN
1017,0.00316060125594964,-9.61540592565403,-49556.7356614179,NaN,NaN,NaN
1018,0.00668774910333993,-6.95622897145381,60701.1383627664,NaN,NaN,NaN
1019,0.00667702570115599,-7.02885749633243,60710.7776394855,NaN,NaN,NaN
1020,0.0331392799667681,-7.99131784038676,-65907.0977934393,NaN,NaN,NaN
1021,0.028382621186509,-8.42172774732835,-11237.718862504,NaN,NaN,NaN
1022,0.0837098912026292,-10.1786271310946,0,NaN,NaN,NaN
1023,0.0837072502597687,-10.2512557184076,0,NaN,NaN,NaN
1024,0.0454212132503434,-11.1347690640466,36005.311022607,NaN,NaN,NaN
1025,0.0453785370181398,-5.50021886881599,36010.3970163867,NaN,NaN,NaN
1026,0.0298153649117183,-9.87522113886001,-24958.1719844675,NaN,NaN,NaN
1027,0.0280940625723458,-10.6936980753531,81266.6581415164,NaN,NaN,NaN
1028,0.00499189325963972,-9.99060280121184,48337.466069605,NaN,NaN,NaN
1029,0.0184173851309809,-5.67765577127271,-2366.28243755741,NaN,NaN,NaN
1030,0.0151895500642134,-6.49642250136919,-15077.3161066705,NaN,NaN,NaN
1031,0.0159751601912329,-6.56904876313454,-8623.02111525682,NaN,NaN,NaN
1032,0.0143583641027556,-7.57497352355957,-42376.828132662,NaN,NaN,NaN
1033,0.0182205319520789,-7.46045427763454,18163.0858840013,NaN,NaN,NaN
1034,0.0144124600917271,-8.46429120942153,-39370.5655632389,NaN,NaN,NaN
1035,0.0143979383671764,-8.53691978851261,-39371.7760309162,NaN,NaN,NaN
1036,0.0174359048845485,-9.17061703193954,-881.32448180337,NaN,NaN,NaN
1037,0.0162923610182327,-9.61740271687482,72887.4208465309,NaN,NaN,NaN
1038,0.017899972285677,-10.8081591992413,6476.6185964408,NaN,NaN,NaN
1039,0.00472115755027669,-7.1849615975666,-19191.5809742952,NaN,NaN,NaN
1040,0.00475149642724053,-8.37680183911999,-19201.8754066564,NaN,NaN,NaN
1041,0.00472637088315116,-8.8225009277204,-19210.2732522954,NaN,NaN,NaN
1042,0.00489757607460436,-7.75959013442504,28178.4783620831,NaN,NaN,NaN
1043,0.00460977387442589,-7.94299325977489,-77124.2902597431,NaN,NaN,NaN
1044,0.00483453236610938,-6.4218403265668,-31320.8030744898,NaN,NaN,NaN
1045,0.00423423008995514,-9.07395854520756,-34023.3681097972,NaN,NaN,NaN
1046,0.00481767511058275,-10.5344548920317,-43389.1121354785,NaN,NaN,NaN
1047,0.00481213668039619,-10.607083479194,-43388.1051055058,NaN,NaN,NaN
1048,0.00489001109225626,-5.71867501435858,-43507.0952878633,NaN,NaN,NaN
1049,0.00479105529610534,-5.79130382865948,-43520.9431427007,NaN,NaN,NaN
1050,0.00462013555795914,-7.94490803140647,-28481.8951055031,NaN,NaN,NaN
1051,0.00444778343783763,-8.84287537141538,-6836.00157682603,NaN,NaN,NaN
1052,0.00483486190579776,-9.75530686988755,48514.1599690396,NaN,NaN,NaN
1053,0.0048610779569386,-9.20563194300997,14364.2008307569,NaN,NaN,NaN
1054,0.00428127840030942,-7.74813612138736,-4155.90921331896,NaN,NaN,NaN
1055,0.00424109631007465,-10.7930925527566,64396.201193496,NaN,NaN,NaN
1056,0.0391400818423799,-5.81938506549005,3507.78495334183,NaN,NaN,NaN
1057,0.0391545566944202,-5.89201367895686,3511.94364157288,NaN,NaN,NaN
1058,0.0372280726860308,-6.71078371509711,-1894.55022199185,NaN,NaN,NaN
1059,0.0290646449412195,-6.78341891736251,44008.039238061,NaN,NaN,NaN
1060,0.0293047216346266,-7.60219955752922,-75372.1446194511,NaN,NaN,NaN
1061,0.0291240421411398,-7.67482812612712,-75370.4805702745,NaN,NaN,NaN
1062,0.0289039568245091,-8.49360824944707,-68334.5104533296,NaN,NaN,NaN
1063,0.0292550437000285,-8.56623849328513,-61932.0459126954,NaN,NaN,NaN
1064,0.0337496519037834,-9.38498307956564,34406.7854362969,NaN,NaN,NaN
1065,0.0337510942429858,-9.45761159976198,34422.281953626,NaN,NaN,NaN
1066,0.0381273842529768,-10.276376644476,2414.99597634253,NaN,NaN,NaN
1067,0.0369738110687636,-10.3490056518217,-2930.11791876638,NaN,NaN,NaN
1068,0.0318376148242851,-11.1677812469651,37954.260584937,NaN,NaN,NaN
1069,0.00805919650255764,-5.53322916227801,38179.0038433935,NaN,NaN,NaN
1070,0.00418700632002855,-7.07567336115843,-74643.0993470073,NaN,NaN,NaN
1071,0.00418704312251582,-7.14830194450009,-74644.1284201215,NaN,NaN,NaN
1072,0.0048124009589004,-6.45606178148314,-74198.4107293526,NaN,NaN,NaN
1073,0.0049804087752309,-6.3711981783057,-26390.1648171217,NaN,NaN,NaN
1074,0.00418554759175,-9.09829842337827,-16542.0289774049,NaN,NaN,NaN
1075,0.00418748318717147,-9.17092692336614,-16532.0708107693,NaN,NaN,NaN
1076,0.00418132419178647,-8.08136662480269,-26377.4005986088,NaN,NaN,NaN
1077,0.00418505617337729,-8.1539950885446,-26397.2685790318,NaN,NaN,NaN
1078,0.00471481374406067,-10.9700513769405,-21997.0906890034,NaN,NaN,NaN
1079,0.00489709065318599,-6.71392242231116,-23993.3678905708,NaN,NaN,NaN
1080,0.00462908477739005,-6.5148851331969,79762.9235245923,NaN,NaN,NaN
1081,0.00463542419703947,-6.58751227804814,79764.5249156191,NaN,NaN,NaN
1082,0.00412269062495444,-7.94447504348194,-38312.9331230992,NaN,NaN,NaN
1083,0.00411987785989997,-8.01710364475452,-38304.9871666582,NaN,NaN,NaN
1084,0.0048799278776322,-9.31548906213958,-23963.6968859157,NaN,NaN,NaN
1085,0.00477350340385279,-9.38811797625057,-23912.7355840389,NaN,NaN,NaN
1086,0.00425957782460829,-6.96677319977609,21985.4228714978,NaN,NaN,NaN
1087,0.00426066831745013,-7.03940182536747,21975.1695074953,NaN,NaN,NaN
1088,0.00439208801229586,-10.3376479570991,58404.4428692402,NaN,NaN,NaN
1089,0.00439500343963467,-10.410276627228,58395.0426834441,NaN,NaN,NaN
1090,0.00457770874683476,-5.76230437594739,20177.5264918302,NaN,NaN,NaN
1091,0.00437588181156394,-6.3014007004205,-67026.0412978951,NaN,NaN,NaN
1092,0.00425037414476429,-6.27941373384242,-4409.46753319778,NaN,NaN,NaN
1093,0.0044134646202989,-6.55085318029018,-3792.24702705645,NaN,NaN,NaN
1094,0.00461582949863383,-9.98285943865783,384.943897291667,NaN,NaN,NaN
1095,0.00461523361061986,-10.055488013813,381.647051278257,NaN,NaN,NaN
1096,0.00462054835378465,-10.8742577536185,376.796611248397,NaN,NaN,NaN
1097,0.00462113996775151,-10.9468863619675,382.520504733008,NaN,NaN,NaN
1098,0.00401122144908619,-9.90105219734745,3.58021126562994,NaN,NaN,NaN
1099,0.00400960596495623,-9.97368055857572,-9.25734101367993,NaN,NaN,NaN
1100,0.00450238194425323,-10.3226121675201,3962.36486962225,NaN,NaN,NaN
1101,0.00449839786707086,-10.3952401095842,3941.32482078016,NaN,NaN,NaN
1102,0.0152566500944027,-6.72506247535706,-1236.92921296172,NaN,NaN,NaN
1103,0.0152635449374837,-6.79769110781383,-1233.05463141407,NaN,NaN,NaN
1104,0.0156722355508342,-7.61284809878218,-226.2850866029,NaN,NaN,NaN
1105,0.01568934429422,-7.68547666977418,-229.87328211613,NaN,NaN,NaN
1106,0.0160537456321191,-8.50424550425697,-835.74278818052,NaN,NaN,NaN
1107,0.0160561847469115,-8.57687401159041,-817.47881393493,NaN,NaN,NaN
1108,0.0149022142722496,-9.40004712636235,-1492.62527421789,NaN,NaN,NaN
