row,corr_peak,lag_ms,cfo_hz,snr_dB
814,0.00505081685852501,-1.31032123151938,-19772.5070876991,2.33507959358823
815,0.00500433938024907,-1.94355913140224,-38023.9538852501,2.33507959358823
816,0.00550784654486277,0.78010135051978,-70664.8738302843,-1.92474223558871
817,0.0048991783163277,0.468037563263931,29058.3305725058,-3.26350694275335
818,0.00447667756177687,-0.593039201164682,10111.8419216366,-1.1831839892222
819,0.00443465147476789,-0.244190300411629,-36772.2468431619,-3.46797843063661
820,0.00456743918930552,-6.61974364573048,61756.547106037,2.33507959358823
821,0.00462385222644913,-6.69237237168787,61818.0245174914,2.33507959358823
822,0.0043187089969381,-7.20004051881701,932.080690758962,2.33507959358823
823,0.00416080919690544,-7.58911867241935,4203.75331787461,2.33507959358823
824,0.00459471622762469,-8.39195661573156,58708.8127247899,2.33507959358823
825,0.00443330749426301,-3.01791715504096,5473.00550084101,-1.86852295378195
826,0.00426452237247586,-3.90436052856532,76802.8333869324,-2.20926638006204
827,0.00428248612641964,-3.9769872306853,76782.1849412757,-2.20926638006204
828,0.0041035383877844,-5.08665608382917,-8147.53317571471,-4.05869640354341
829,0.00437592103018899,-4.90282109151092,-8123.97185501054,-2.39060435986762
830,0.0039729308111143,-6.99211288472037,-13675.5817048367,0.351931611734463
831,0.00411723585411293,-6.10616338476514,-13640.586437182,-4.58630347759049
832,0.00405786897685955,-6.93232213639293,-14304.5762146382,-4.64871496696694
833,0.00409008213126565,-7.00495108110893,-14371.6034285699,-4.64871496696694
834,0.0042356347218171,-8.49523643891241,-8926.45263469845,-1.08075232499674
835,0.00424943411042078,-8.56786501769371,-8941.06770200373,-1.08075232499674
836,0.00450584187494922,-8.70950799780769,-49515.8826672914,-4.5944425486251
837,0.0043125814709016,-9.79575774510434,6154.35581579353,0.741975100013803
838,0.00475254340376755,-10.8844060609916,-5261.36946474388,0.0662971261837628
839,0.0044153030334935,-5.62292379828028,-4959.1949478921,5.2702566658682
840,0.00408697728783386,-5.82117584625199,69713.5663227149,-1.54114292064233
841,0.00419435386884841,-5.73839708641151,-70443.3214377677,-3.2145658401985
842,0.0041427643330797,-9.1164553466814,-77285.404440626,-3.71926593376064
843,0.00413925381200476,-9.18908392912549,-77288.8960921871,-3.71926593376064
844,0.00395546944090173,-10.0538798081046,13972.5759688441,-2.96918226840077
845,0.00388440398572609,-10.1585514187812,14049.0584714834,-2.4642965277819
846,0.00396211017586296,-5.71518924487908,60255.2122792352,-2.78643088103035
847,0.00383351477959467,-6.98048948089836,60419.722450956,0.463531270786935
848,0.00424446034472709,-7.15530677061192,-72555.6403888793,-8.62298747738157
849,0.00405587329529563,-7.22793597269287,-72431.2854220815,-8.62298747738157
850,0.00285531397188644,-5.72350391200391,-56674.6359114954,0.115255299284106
851,0.00256474779588927,-11.0982903307158,54260.7604593744,2.28981368185372
852,0.00280573022735153,-6.88978928779542,26645.5574283,2.52681487081221
853,0.00280909571851281,-7.00378514397014,26632.3750098647,2.90778523967277
854,0.00284769001989821,-10.4400525506368,-10961.2232412141,0.0825615642353996
855,0.0028964170404559,-7.27543735750379,155.514635871381,-2.4798300286813
856,0.0027367320771337,-6.05852050503359,-1365.3537774746,-0.557042755913326
857,0.00264942403623067,-10.7367521735388,-1380.80883052496,-8.16708446998216
858,0.0028183918282536,-6.27101378118986,-51710.6471303937,-3.16891832087009
859,0.00281925493275959,-6.63353839945058,-26809.2546657947,-3.1679063756603
860,0.00265657901444891,-10.3222302777484,32152.0686437017,1.37051230247621
861,0.00265445902656782,-10.3948588192271,32160.8346477199,1.37051230247621
862,0.00306491469207742,-8.49271160434897,70989.1116577473,-2.70542825314174
863,0.00306482618231881,-8.93954592707205,70990.2879355986,0.579549877159475
864,0.00265703732691069,-7.1715868187708,-3507.24085471864,1.14284527030031
865,0.00270528422425113,-9.70105456352694,-40948.56254286,-0.516884231398037
866,0.0154267491057385,-6.33131478015266,-48572.2862955086,3.70325703235235
867,0.0154651891521996,-6.40394350151388,-48588.3881379191,3.70325703235235
868,0.00724528476438686,-7.11703191082516,686.986134052526,-2.49209841145021
869,0.00718336436379902,-7.18966067997071,745.925845454718,-2.49209841145021
870,0.00724079974719357,-8.00843030738128,704.66461740538,-2.49209841145021
871,0.00733857748291303,-8.08105861574482,594.214823455156,-2.49209841145021
872,0.00705760142835624,-8.89983154324954,1764.42330850849,-2.49209841145021
873,0.0070052423921159,-8.9724601336957,1721.61214283331,-2.49209841145021
874,0.0119034925514787,-9.89625500696321,59235.604710544,3.7027877778472
875,0.00777943131616658,-10.251474459056,13328.3401006704,-1.57108210366757
876,0.00810427544022922,-6.23051443476663,-24455.1410517454,-0.381343530610675
877,0.00589188882092602,-6.60479875160868,-24321.5786098927,-0.736745193459278
878,0.00738122710986253,-7.30169893981952,0,-3.64935796989855
879,0.0184388207671775,-8.33282706657051,-42439.9089523337,-1.04444205239018
880,0.00595935243435147,-8.56930764571061,-11794.5401120249,-3.51350149308469
881,0.00636414191612867,-9.02619219870803,-25718.1015307791,-3.19374547682206
882,0.0102116399708883,-10.6986464054768,-35610.8541305341,-0.736745193459278
883,0.0101399914474463,-10.7712749104727,-35591.7935928385,-0.736745193459278
884,0.00999882592301597,-10.8439033601225,-35559.6866728593,-0.736745193459278
885,0.00707987710014647,-10.3974708239146,-2216.33873195166,-4.02529243576749
886,0.00705179193126901,-10.4700993822781,-2253.52352897516,-4.02529243576749
887,0.00702341386556024,-10.5427279374203,-2287.11507508695,-4.02529243576749
888,0.00699675925747017,-10.6153564927934,-2316.32402567434,-4.02529243576749
889,0.00696996217995858,-10.6879850481912,-2343.00142953801,-4.02529243576749
890,0.00694843628719201,-10.7606136091216,-2363.76344612516,-4.02529243576749
891,0.00694147061883475,-10.8332421878465,-2370.32764334811,-4.02529243576749
892,0.00620900072714049,-10.9201936359594,-25395.9166677379,-3.75328336243111
893,0.0061888611711933,-10.9928222753105,-25417.2495691244,-3.75328336243111
894,0.00618853510322915,-11.0654508609162,-25416.5252484164,-3.75328336243111
895,0.00620520939215016,-11.1380793970875,-25395.5956033579,-3.75328336243111
896,0.00621899101786572,-5.50352891450225,-25365.0566157601,-6.33913406479349
897,0.0062965556590186,-5.57615726195666,-25328.8671622955,-6.33913406479349
898,0.00636982974288986,-5.64878564833298,-25290.3149779272,-6.33913406479349
899,0.00606963621773399,-5.72141503919998,-25233.9545992445,-6.33913406479349
900,0.00963723072402709,-6.13445705980118,12912.1495199588,-7.9971714522888
901,0.00966136000819969,-6.2070777018915,12974.5564724026,-7.9971714522888
902,0.01016392646734,-6.27971165609455,13035.3631091289,-7.9971714522888
903,0.0097604455367857,-6.35234198542617,13091.6311590952,-7.9971714522888
904,0.0100580188474787,-6.42496777493241,13137.8425535248,-7.9971714522888
905,0.0105832533742313,-6.4729585411616,43601.9354487613,-9.47013070042338
906,0.0106935305469813,-6.54558791164411,43680.6278666953,-9.47013070042338
907,0.0108925210102563,-6.61821538805459,43795.7493244969,-9.47013070042338
908,0.0112324403091212,-6.69084497355955,43962.6720160879,-9.47013070042338
909,0.011285706550818,-6.76347362043967,44126.4722982472,-9.47013070042338
910,0.0112194472831184,-6.83610221446551,44212.7328180563,-9.47013070042338
911,0.011171242627541,-6.90873081066046,44254.7544912213,-9.47013070042338
912,0.0111270381165463,-6.98135940757658,44287.7412664517,-9.47013070042338
913,0.011077998212992,-7.05398800685528,44320.6104350003,-9.47013070042338
914,0.00962370685765037,-7.12797023949132,-6875.01428925034,-9.47224439925412
915,0.00965375289411853,-7.20059884564388,-6842.08223182729,-9.47224439925412
916,0.00968285544153568,-7.27322745724367,-6808.71306694717,-9.47224439925412
917,0.0092144097003376,-7.36914291719059,716.138882387436,-7.9971714522888
918,0.0092037848334047,-7.44177151277001,726.586497412695,-7.9971714522888
919,0.00918642190451247,-7.51440011040713,744.34382151675,-7.9971714522888
920,0.00917057723319191,-7.58702870314399,761.408746399807,-7.9971714522888
921,0.0091745115821004,-7.6596572895087,757.103620313402,-7.9971714522888
922,0.00918892668320694,-7.73228587116843,741.821724462503,-7.9971714522888
923,0.00916178260413994,-7.8049144661793,771.305623746557,-7.9971714522888
924,0.00915590788876809,-7.87754305352729,772.923837826912,-7.9971714522888
925,0.0091351843268612,-7.95017163812415,792.181211491928,-7.9971714522888
926,0.00901746142928633,-7.99951063030352,-12961.4434681206,-9.47224439925412
927,0.00901004580249375,-8.07213888656549,-13016.6288687164,-9.47224439925412
928,0.00900781328143965,-8.1677086362138,-13053.6648776236,-8.04742327070133
929,0.00900554074535886,-8.24212352441685,-68642.5634631484,-7.18974351233513
930,0.00901675341459395,-8.31475181220455,-68660.2236528265,-7.18974351233513
931,0.00830082129879766,-8.35525636435392,77814.6369024181,-9.46230661216911
932,0.00830402033399712,-8.42788467629404,77841.3283740577,-9.46230661216911
933,0.00830429024145358,-8.50051294341063,77873.3268491742,-9.46230661216911
934,0.00931739485305788,-8.60382698947411,1381.38709459787,-7.9971714522888
935,0.00927798518937427,-8.67645566385528,1356.19724931582,-7.9971714522888
936,0.00923957783583101,-8.74908434391914,1331.0047293255,-7.9971714522888
937,0.00894783400048417,-8.79651139401135,-34238.4499304765,-9.4693023670569
938,0.00891399431303471,-8.86913999769339,-34256.6331584069,-9.4693023670569
939,0.00889227057867758,-8.94176859392369,-34268.5334236681,-9.4693023670569
940,0.00887627533810788,-9.01439718741243,-34278.1941891568,-9.4693023670569
941,0.00885627656797434,-9.0870257808256,-34289.7181486051,-9.4693023670569
942,0.008636368670976,-9.15965060432911,-45372.406384341,-9.4693023670569
943,0.0086488762870399,-9.23227923405743,-45351.5845714923,-9.4693023670569
944,0.00866828696880678,-9.30490791810574,-45306.0521423476,-9.4693023670569
945,0.00867571806648069,-9.37753660742288,-45260.5875541996,-9.4693023670569
946,0.00867141772244126,-9.45016527550833,-45226.1462244606,-9.4693023670569
947,0.00925919352541606,-9.54799680504146,-432.787924671005,-7.9971714522888
948,0.00933369364789168,-9.6206253927018,-383.935989779258,-7.9971714522888
949,0.00925324440558981,-9.66996968247157,-8317.86577584221,-9.47224439925412
950,0.00925313187144206,-9.74259826982502,-8317.95328977219,-9.47224439925412
951,0.00983568001634038,-9.83851313158633,7442.19895343678,-7.9971714522888
952,0.00908107886484946,-9.88924209586934,-24302.3659510823,-9.48184602565391
953,0.00907910781064577,-9.96187068179595,-24312.2775353795,-9.48184602565391
954,0.00974466968983573,-10.0563981842891,47.7768433344272,-7.9971714522888
955,0.00974460030414437,-10.1290268577929,66.8796806986494,-7.9971714522888
956,0.00957242362366041,-10.2016567203979,343.895038308159,-7.9971714522888
957,0.00914454637145665,-10.2742856361665,4629.60185684381,-7.9971714522888
958,0.00914251026710179,-10.3469142189413,4632.53486040781,-7.9971714522888
959,0.00914212046368294,-10.419542805395,4633.08009977632,-7.9971714522888
960,0.00914361500090967,-10.492171396302,4630.77840963811,-7.9971714522888
961,0.0091544063183259,-10.5647999950269,4623.06059648157,-7.9971714522888
962,0.00916716448908793,-10.6374285984478,4610.79647940004,-7.9971714522888
963,0.00918292117578065,-10.7100572031501,4594.68070383035,-7.9971714522888
964,0.00884293764787124,-10.7594052371854,-4826.01073271311,-9.47224439925412
965,0.00884690553871533,-10.832033891644,-4813.66386597297,-9.47224439925412
966,0.00880500340906461,-10.9279433196283,-1211.41869846876,-7.9971714522888
967,0.0087882931942049,-11.0005718305539,-1188.53276615011,-7.9971714522888
968,0.00864462874243094,-11.0732001492186,-1119.8875597834,-7.9971714522888
969,0.00865691707730461,-11.1225502650012,-1000.22295485687,-9.47224439925412
970,0.00876541096698281,-5.51127670704337,-897.331743954666,-1.59026349040146
971,0.0088939204499546,-5.56062774589566,-787.374821821241,-1.58497837296884
972,0.00958677707533152,-5.65653518403663,415.295172327619,-1.59026349040146
973,0.00979955519575547,-5.72916376190054,392.604294666362,-1.59026349040146
974,0.00992264942602292,-5.80179223771303,401.060992372983,-1.59026349040146
975,0.0099237077009929,-5.87442149200249,392.570398446004,-1.59026349040146
976,0.0096851086228003,-5.94705005154708,400.946055558071,-1.59026349040146
977,0.010403254924752,-5.99503419502931,36163.1530668489,-1.58642646496083
978,0.00762805121265217,-6.08953143093644,41492.8331559365,-1.59060678106406
979,0.00268001772665376,-8.66269867951734,41513.7138552028,2.31223403735083
980,0.00267191553025951,-8.73532729256755,41547.5845866001,2.31223403735083
981,0.00268155040233058,-6.89044229016177,41582.847320593,0.912971442958096
982,0.00270385894558798,-6.96307054410608,41616.1309697795,0.912971442958096
983,0.00271694333438151,-7.03569885007186,41647.303528787,0.912971442958096
984,0.00272155226395351,-7.10832722872629,41672.9002146136,0.912971442958096
985,0.00272202369479739,-7.18095566532501,41693.1547403678,0.912971442958096
986,0.00272068444388313,-7.25358416079258,41706.4346820338,0.912971442958096
987,0.00272019184058251,-7.32621272096088,41710.5214850255,0.912971442958096
988,0.00272192227525521,-7.39884140177547,41696.7607698026,0.912971442958096
989,0.00272189820969442,-7.47147012853368,41677.685179561,0.912971442958096
990,0.00272012207942278,-7.54409881631915,41664.8158814788,0.912971442958096
991,0.00271823506077942,-7.61672746789047,41656.9105669467,0.912971442958096
992,0.00291821405802106,-7.34415041732094,47997.0260368566,-1.46215593729827
993,0.00292427401904371,-7.4167789849189,48009.0699239543,-1.46215593729827
994,0.00286825804200172,-8.57866530004841,-18109.0216357171,-2.08021622438237
995,0.00273428851403197,-8.65129478215317,-18223.3257226477,-2.08021622438237
996,0.0028558586045136,-8.02567598194385,-71.0614535072629,1.09747112191324
997,0.00277678644473361,-8.79655180777395,-18195.6716324896,-2.08021622438237
998,0.00254116739731168,-8.3460572152418,55785.3559748532,0.590568286260153
999,0.00256383479119152,-8.11620395348771,55761.1099604507,0.462224479517131
1000,0.0025647262281539,-8.18883254208164,55761.4619241498,0.462224479517131
1001,0.00255626171106161,-8.2614611649815,55771.2120360765,0.462224479517131
1002,0.00254505359572367,-8.63657157470576,55786.2283706572,0.590568286260153
1003,0.00254190444795106,-8.70920037406991,55804.1774659439,0.590568286260153
1004,0.00253895549474736,-9.36190360086419,55822.8810440492,-2.53762924187073
1005,0.00253661737079182,-9.43453218488761,55850.8165654431,-2.53762924187073
1006,0.00254120145785045,-10.329547242277,55891.1082333145,-0.693830154013446
1007,0.00300270441140573,-9.04774691787306,23297.2282740788,0.414358430571791
1008,0.00302219895073652,-9.12037505140995,23327.3992293192,0.414358430571791
1009,0.00303453819034435,-9.1930031972239,23358.6113056571,0.414358430571791
1010,0.00303766127460089,-9.26563156355715,23375.0936439651,0.414358430571791
1011,0.00303687390756927,-9.33826022458545,23369.523599442,0.414358430571791
1012,0.00302919987300629,-9.4108891816088,23342.6243832522,0.414358430571791
1013,0.00300723685254682,-9.48351834598578,23303.4590126362,0.414358430571791
1014,0.00295767700710774,-9.55614779384183,23249.5021070182,0.414358430571791
1015,0.00287862046914256,-9.62877741318228,23188.6071801826,0.414358430571791
1016,0.00277478784941377,-9.70140711058992,23123.0160906845,0.414358430571791
1017,0.00310910385829602,-9.64732760503554,-49081.7356614179,-0.622745502975761
1018,0.00610417913786979,-6.68095320054374,62701.1383627664,-6.86244529650663
1019,0.00613830458557314,-6.75358177315913,62710.7776394855,-6.86244529650663
1020,0.0325204359605434,-6.24952026743916,-65907.0977934393,-10.6942654947036
1021,0.0364774066759428,-6.71636158443453,-11237.718862504,-9.82037051788648
1022,0.0392352521343627,-8.29027367050064,0,-2.88570048694238
1023,0.039234015650888,-8.36290225781358,0,-2.88570048694238
1024,0.035986216628533,-9.55475347000293,35980.311022607,-2.88570048694238
1025,0.035823420278542,-9.62738221993119,36160.3970163867,-2.88570048694238
1026,0.0384265353925359,-10.4160209160083,-26958.1719844675,-10.6942654947036
1027,0.0336308359908003,-5.52681888618285,79491.6581415164,0.0666570674912051
1028,0.00409112936178101,-5.77505608873582,46712.466069605,-2.58289794096286
1029,0.0244196367556673,-6.21892991527529,-3116.28243755741,-2.59052056007083
1030,0.021888694936597,-7.03770019404254,-16677.3161066705,-2.59052056007083
1031,0.024326427680992,-7.11032795029501,-9873.02111525682,-2.59052056007083
1032,0.0186595043250015,-7.95387610243963,-42851.828132662,-0.971976189411335
1033,0.0262483671206479,-8.00172796235159,16563.0858840013,-2.59052056007083
1034,0.0183373082568722,-8.81648730838535,-37995.5655632389,-2.60532454697227
1035,0.0183188873727177,-8.88911590522526,-38021.7760309162,-2.60532454697227
1036,0.0515639378940372,-5.55125381348135,-1756.32448180337,-1.01273091615882
1037,0.0159918896944908,-10.1576291857303,70962.4208465309,-2.59047848744568
1038,0.0264615208811189,-5.64225597330274,7751.6185964408,-1.24370124552756
1039,0.00421873475440881,-6.79538658870465,-21016.5809742952,-0.533656164081553
1040,0.00417254525102179,-7.84798457320099,-18651.8754066564,-1.27607608825383
1041,0.00419200786116383,-10.9913438762764,-18885.2732522954,0.404909712608832
1042,0.00433296659767311,-9.5674697503504,26453.4783620831,-0.993619257407986
1043,0.00484692785793495,-7.54862577616752,-75224.2902597431,-2.27260385964228
1044,0.00427731369025131,-5.84289999392305,-32220.8030744898,-1.47294267023863
1045,0.00412239953397288,-9.65899413768544,-32098.3681097972,1.1538030340625
1046,0.00421605823752732,-8.25061130603396,-42664.1121354785,0.451272318432677
1047,0.00416549752686192,-8.32323995142918,-42688.1051055058,0.451272318432677
1048,0.00439859829470076,-7.34415638662465,-42582.0952878633,1.12862081801984
1049,0.00440031032252934,-7.41678489527495,-42570.9431427007,1.12862081801984
1050,0.00399277889478579,-7.48126885700995,-27706.8951055031,-1.60721996700778
1051,0.00388075384142914,-9.09372603496683,-5336.00157682603,1.05400951280912
1052,0.00408189054086474,-9.80556375473819,48539.1599690396,1.37837325969323
1053,0.0039078278115224,-6.91438617203554,16264.2008307569,-0.783716259040502
1054,0.00384204282476836,-8.54291447388606,-3205.90921331896,2.69997101867947
1055,0.00401330747838285,-10.7424123501496,62921.201193496,0.426790506277367
1056,0.01523343533279,-6.35700477284385,1932.78495334183,-2.50367958475108
1057,0.0154338133618365,-6.4296329838619,1911.94364157288,-2.50367958475108
1058,0.0147284289033928,-7.24840241363585,-919.550221991846,-2.50367958475108
1059,0.0144552396309195,-7.31724236398415,45808.039238061,-2.52251084583692
1060,0.0139703432534078,-8.13722998024357,-74347.1446194511,-2.51625782104021
1061,0.013882743749955,-8.20985854047619,-74370.4805702745,-2.51625782104021
